department,pop_center_id,hospital_count,centroid_lat,centroid_lon
LIMA,117840,0,-11.574101278999926,-76.64147818299995
LIMA,117841,0,-11.575286574999947,-76.63316215999998
LIMA,117842,0,-11.58095204999995,-76.63837486099999
LIMA,117843,0,-11.602634782999932,-76.61153236699994
LIMA,117844,0,-11.57802127499996,-76.61723032199995
LIMA,117845,0,-11.574072335999972,-76.61441410499998
LIMA,117846,0,-11.55651612799994,-76.60645747699994
LIMA,117847,0,-11.548992710999931,-76.58319410899998
LIMA,117848,0,-11.543046437999974,-76.63664317399999
LIMA,117849,0,-11.532434269999944,-76.61474203199998
LIMA,117850,0,-11.511362899999936,-76.67554612099997
LIMA,117851,0,-11.508842052999961,-76.67161617499994
LIMA,117852,0,-11.507930297999954,-76.67059766199998
LIMA,117853,0,-11.507478005999932,-76.57982128699996
LIMA,117854,0,-11.531083764999945,-76.55725612399993
LIMA,117855,2,-11.998308408999954,-76.86559151599994
LIMA,117856,2,-11.995895317999947,-76.85337716699996
LIMA,117857,1,-11.986414930999954,-76.83741810999999
LIMA,117858,1,-11.981863026999974,-76.83001649199997
LIMA,117859,1,-11.993616467999974,-76.81724112599994
LIMA,117860,1,-11.98808211999994,-76.80660649499998
LIMA,117861,1,-11.99166316799994,-76.79586334799995
LIMA,117862,1,-11.982764803999942,-76.79217378199996
LIMA,117863,2,-11.975304343999932,-76.74887152199994
LIMA,117864,2,-11.974512251999949,-76.74519462799998
LIMA,117865,1,-11.967012689999939,-76.73984321399996
LIMA,117866,2,-11.966539055999926,-76.75289523799995
LIMA,117867,2,-11.969751070999957,-76.76940950299996
LIMA,117868,1,-11.975139939999957,-76.78727799799998
LIMA,117869,1,-11.956829327999968,-76.72315719999995
LIMA,117870,1,-11.948004841999925,-76.72975711299995
LIMA,117871,1,-11.947763476999972,-76.69677006999997
LIMA,117872,1,-11.93935814899993,-76.71143740299993
LIMA,117873,1,-11.938021313999975,-76.68954182899995
LIMA,117874,1,-11.920385187999953,-76.68348958799999
LIMA,117875,1,-11.927590058999963,-76.66045673199994
