department,pop_center_id,hospital_count,centroid_lat,centroid_lon
LORETO,122740,0,-4.852058213999959,-76.87668539299995
LORETO,122741,0,-4.98437713599998,-76.79181047599997
LORETO,122742,0,-4.852119584999974,-76.60653924799993
LORETO,122743,0,-4.825800781999926,-76.61594000999997
LORETO,122744,0,-4.854041687999943,-76.62170250899999
LORETO,122745,0,-4.82221163699995,-76.58124493899999
LORETO,122746,0,-4.8916619549999565,-76.54807292499999
LORETO,122747,0,-4.902606875999932,-76.52137332499996
LORETO,122748,0,-4.829848913999972,-76.83879342099993
LORETO,122749,0,-4.821302286999975,-76.72384566099998
LORETO,122750,0,-4.840458789999946,-76.74196199199997
LORETO,122751,0,-4.784146103999947,-76.82152835999996
LORETO,122752,0,-4.997518949999966,-75.87460503899996
LORETO,122753,0,-4.530664681999956,-76.43976980199994
LORETO,122754,0,-4.545555363999935,-76.44140613999997
LORETO,122755,0,-4.633283573999956,-76.43891072399998
LORETO,122756,0,-4.698395577999972,-76.43493499099998
LORETO,122757,0,-4.705538262999942,-76.32177570099998
LORETO,122758,0,-4.758963317999924,-76.46450233199994
LORETO,122759,0,-4.913020512999937,-76.44212593899994
LORETO,122760,0,-4.93790103099997,-76.41240340399997
LORETO,122761,0,-4.940965081999934,-76.31231577599995
LORETO,122762,0,-4.9723958599999545,-76.40037320199997
LORETO,122763,0,-4.897466489999941,-76.18391440299996
LORETO,122764,0,-4.842298884999932,-76.17374661199995
LORETO,122765,0,-4.806841211999938,-76.44585109199994
LORETO,122766,0,-4.845429089999932,-76.43699803599998
LORETO,122767,0,-4.892808562999963,-76.39836789999998
LORETO,122768,0,-4.781586807999934,-76.45246856199998
LORETO,122769,0,-4.875925570999918,-74.95122366499999
LORETO,122770,0,-4.81926476499996,-75.40366132499997
LORETO,122771,0,-4.879427875999964,-75.44560113599994
LORETO,122772,0,-4.936180020999922,-75.41508483799998
LORETO,122773,0,-4.6241338539999735,-74.45072622399994
LORETO,122774,0,-4.997105361999958,-74.02532969199996
LORETO,122775,0,-4.6917065699999565,-73.94659181599997
LORETO,122776,0,-4.999044039999944,-73.98831331999999
LORETO,122777,0,-4.917422269999969,-73.67381194199999
LORETO,122778,0,-4.90308084699995,-73.70690786999995
LORETO,122779,0,-4.851158049999987,-73.74616031199997
LORETO,122780,0,-4.84582831499995,-73.69855463099998
LORETO,122781,0,-4.878959697999957,-73.68147272899995
LORETO,122782,0,-4.829872690999939,-73.73806826399993
LORETO,122783,0,-4.786445468999939,-73.71034429899998
LORETO,122784,0,-4.788399750999925,-73.64896207499999
LORETO,122785,0,-4.63949937599994,-73.95266053499995
LORETO,122786,0,-4.562056510999985,-73.66019350699997
LORETO,122787,0,-4.646752337999935,-73.55958181799997
LORETO,122788,0,-4.895875778999937,-72.41971466499996
LORETO,122789,0,-4.8148064619999795,-72.36948920199995
LORETO,122790,0,-4.744365769999948,-72.19567991999998
LORETO,122791,0,-4.597771775999942,-71.96342109099999
LORETO,122792,0,-4.530357867999947,-74.78509730399998
LORETO,122793,0,-4.162634764999947,-73.40644726599999
LORETO,122794,0,-4.00707226599996,-73.15369921899998
LORETO,122795,0,-4.012736327999954,-73.16724414099997
LORETO,122796,0,-4.3163945309999505,-73.30311718799999
LORETO,122797,0,-4.063560546999952,-73.16207226599994
LORETO,122798,0,-4.012689452999955,-73.15224804699994
LORETO,122799,0,-4.03168359399995,-73.21643749999998
LORETO,122800,0,-4.037580077999956,-73.11622265599993
LORETO,122801,0,-4.049587890999928,-73.08150781299997
LORETO,122802,0,-4.0644355469999685,-73.09679101599994
LORETO,122803,0,-4.054735124999986,-73.13657773599994
LORETO,122804,0,-4.088232421999979,-73.06906249999997
LORETO,122805,0,-4.080457326999983,-73.13764710799995
